Transaction_id,Transaction_date,Transaction_time,Transaction_qty,Store_id,Store_location,Product_id,Unit_price,Product_category,Product_name,Product_detail,Total Sales (Revenue),Year,Month Number,Month Name,Day of Week
94943,14-05-2023,10:07:22,1,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8,2023,5,May,Sunday
94944,14-05-2023,10:07:57,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9,2023,5,May,Sunday
94945,14-05-2023,10:08:38,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,2023,5,May,Sunday
94946,14-05-2023,10:09:51,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,6,2023,5,May,Sunday
94947,14-05-2023,10:10:29,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,2023,5,May,Sunday
94948,14-05-2023,10:11:28,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,2023,5,May,Sunday
94949,14-05-2023,10:11:42,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5,2023,5,May,Sunday
94950,14-05-2023,10:11:42,1,3,Astoria,81,28,Branded,Clothing,I Need My Bean! T-shirt,28,2023,5,May,Sunday
94951,14-05-2023,10:11:57,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,2023,5,May,Sunday
94952,14-05-2023,10:12:18,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023,5,May,Sunday
94953,14-05-2023,10:12:18,2,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6,2023,5,May,Sunday
94954,14-05-2023,10:12:18,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023,5,May,Sunday
94955,14-05-2023,10:12:58,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5,2023,5,May,Sunday
94956,14-05-2023,10:12:58,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023,5,May,Sunday
94957,14-05-2023,10:13:33,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,6,2023,5,May,Sunday
94958,14-05-2023,10:13:33,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023,5,May,Sunday
94959,14-05-2023,10:13:34,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5,2023,5,May,Sunday
94960,14-05-2023,10:14:46,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg,3,2023,5,May,Sunday
94961,14-05-2023,10:14:51,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,2023,5,May,Sunday
94962,14-05-2023,10:14:51,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023,5,May,Sunday
94963,14-05-2023,10:15:56,1,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,2023,5,May,Sunday
94964,14-05-2023,10:15:56,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5,2023,5,May,Sunday
94965,14-05-2023,10:16:45,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2023,5,May,Sunday
94966,14-05-2023,10:16:45,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8,2023,5,May,Sunday
94967,14-05-2023,10:17:26,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023,5,May,Sunday
94968,14-05-2023,10:17:26,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,2023,5,May,Sunday
94969,14-05-2023,10:17:52,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,3,2023,5,May,Sunday
94970,14-05-2023,10:17:52,1,5,Lower Manhattan,81,28,Branded,Clothing,I Need My Bean! T-shirt,28,2023,5,May,Sunday
94971,14-05-2023,10:17:54,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,3,2023,5,May,Sunday
94972,14-05-2023,10:17:54,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023,5,May,Sunday
94973,14-05-2023,10:19:02,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5,2023,5,May,Sunday
94974,14-05-2023,10:19:17,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,6,2023,5,May,Sunday
94975,14-05-2023,10:19:17,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,2023,5,May,Sunday
94976,14-05-2023,10:19:49,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,2023,5,May,Sunday
94977,14-05-2023,10:19:49,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6,2023,5,May,Sunday
94978,14-05-2023,10:19:49,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,3,2023,5,May,Sunday
94979,14-05-2023,10:19:54,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,2023,5,May,Sunday
94980,14-05-2023,10:19:54,1,8,Hell's Kitchen,2,18,Coffee beans,House blend Beans,Our Old Time Diner Blend,18,2023,5,May,Sunday
94981,14-05-2023,10:20:27,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,3,2023,5,May,Sunday
94982,14-05-2023,10:21:12,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,2023,5,May,Sunday
94983,14-05-2023,10:21:53,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,2023,5,May,Sunday
94984,14-05-2023,10:21:53,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6,2023,5,May,Sunday
94985,14-05-2023,10:22:24,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,2023,5,May,Sunday
94986,14-05-2023,10:22:59,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,2023,5,May,Sunday
94987,14-05-2023,10:23:13,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,2023,5,May,Sunday
94988,14-05-2023,10:23:15,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5,2023,5,May,Sunday
94989,14-05-2023,10:24:55,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,2023,5,May,Sunday
94990,14-05-2023,10:24:55,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8,2023,5,May,Sunday
94991,14-05-2023,10:25:37,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,2023,5,May,Sunday
94992,14-05-2023,10:25:46,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,3,2023,5,May,Sunday
94993,14-05-2023,10:26:03,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5,2023,5,May,Sunday
94994,14-05-2023,10:26:04,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,2023,5,May,Sunday
94995,14-05-2023,10:26:09,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3,2023,5,May,Sunday
94996,14-05-2023,10:26:58,2,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,6,2023,5,May,Sunday
94997,14-05-2023,10:26:58,2,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6,2023,5,May,Sunday
94998,14-05-2023,10:26:58,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023,5,May,Sunday
94999,14-05-2023,10:27:47,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023,5,May,Sunday
95000,14-05-2023,10:27:47,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,2023,5,May,Sunday
95001,14-05-2023,10:27:47,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023,5,May,Sunday
95002,14-05-2023,10:27:50,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,2023,5,May,Sunday
95003,14-05-2023,10:27:50,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,2023,5,May,Sunday
95004,14-05-2023,10:28:12,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,2023,5,May,Sunday
95005,14-05-2023,10:28:16,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2023,5,May,Sunday
95006,14-05-2023,10:28:19,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023,5,May,Sunday
95007,14-05-2023,10:28:19,2,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6,2023,5,May,Sunday
95008,14-05-2023,10:28:23,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,2023,5,May,Sunday
95009,14-05-2023,10:30:43,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6,2023,5,May,Sunday
95010,14-05-2023,10:30:43,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023,5,May,Sunday
95011,14-05-2023,10:30:49,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,2023,5,May,Sunday
95012,14-05-2023,10:31:17,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,2023,5,May,Sunday
95013,14-05-2023,10:31:17,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023,5,May,Sunday
95014,14-05-2023,10:31:26,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,3,2023,5,May,Sunday
95015,14-05-2023,10:31:26,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,2023,5,May,Sunday
95016,14-05-2023,10:32:15,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,2023,5,May,Sunday
95017,14-05-2023,10:32:30,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,2023,5,May,Sunday
95018,14-05-2023,10:32:30,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,2023,5,May,Sunday
95019,14-05-2023,10:32:30,1,5,Lower Manhattan,83,14,Branded,Housewares,I Need My Bean! Latte cup,14,2023,5,May,Sunday
95020,14-05-2023,10:32:53,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75,2023,5,May,Sunday
95021,14-05-2023,10:32:53,2,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6,2023,5,May,Sunday
95022,14-05-2023,10:33:06,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2023,5,May,Sunday
95023,14-05-2023,10:33:06,2,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,1.6,2023,5,May,Sunday
95024,14-05-2023,10:33:09,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6,2023,5,May,Sunday
95025,14-05-2023,10:33:09,1,8,Hell's Kitchen,18,10.95,Loose Tea,Chai tea,Spicy Eye Opener Chai,10.95,2023,5,May,Sunday
95026,14-05-2023,10:33:27,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,2023,5,May,Sunday
95027,14-05-2023,10:33:27,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023,5,May,Sunday
95028,14-05-2023,10:33:31,2,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6,2023,5,May,Sunday
95029,14-05-2023,10:33:38,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,2023,5,May,Sunday
95030,14-05-2023,10:33:38,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023,5,May,Sunday
95031,14-05-2023,10:33:44,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,2023,5,May,Sunday
95032,14-05-2023,10:33:57,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,2023,5,May,Sunday
95033,14-05-2023,10:34:21,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,3,2023,5,May,Sunday
95034,14-05-2023,10:35:25,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,6,2023,5,May,Sunday
95035,14-05-2023,10:36:33,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,2023,5,May,Sunday
95036,14-05-2023,10:36:33,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,3,2023,5,May,Sunday
95037,14-05-2023,10:36:56,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,2023,5,May,Sunday
95038,14-05-2023,10:37:56,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6,2023,5,May,Sunday
95039,14-05-2023,10:38:39,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2023,5,May,Sunday
95040,14-05-2023,10:39:15,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,2023,5,May,Sunday
95041,14-05-2023,10:39:55,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,2023,5,May,Sunday
95042,14-05-2023,10:40:59,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,2023,5,May,Sunday
95043,14-05-2023,10:40:59,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,2023,5,May,Sunday
95044,14-05-2023,10:41:17,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,2023,5,May,Sunday
95045,14-05-2023,10:41:17,1,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8,2023,5,May,Sunday
95046,14-05-2023,10:41:17,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,2023,5,May,Sunday
95047,14-05-2023,10:41:18,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5,2023,5,May,Sunday
95048,14-05-2023,10:41:49,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2023,5,May,Sunday
95049,14-05-2023,10:41:51,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,2023,5,May,Sunday
95050,14-05-2023,10:42:03,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,2023,5,May,Sunday
95051,14-05-2023,10:42:03,1,3,Astoria,84,0.8,Flavours,Regular syrup,Chocolate syrup,0.8,2023,5,May,Sunday
95052,14-05-2023,10:42:30,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,2023,5,May,Sunday
95053,14-05-2023,10:42:30,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023,5,May,Sunday
95054,14-05-2023,10:42:36,2,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,6,2023,5,May,Sunday
95055,14-05-2023,10:42:36,1,5,Lower Manhattan,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8,2023,5,May,Sunday
95056,14-05-2023,10:42:36,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,2023,5,May,Sunday
95057,14-05-2023,10:42:53,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,2023,5,May,Sunday
95058,14-05-2023,10:42:53,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,2023,5,May,Sunday
95059,14-05-2023,10:42:53,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,2023,5,May,Sunday
95060,14-05-2023,10:43:36,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,7.5,2023,5,May,Sunday
95061,14-05-2023,10:43:36,1,8,Hell's Kitchen,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8,2023,5,May,Sunday
95062,14-05-2023,10:44:14,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5,2023,5,May,Sunday
95063,14-05-2023,10:44:14,2,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,2023,5,May,Sunday
95064,14-05-2023,10:44:14,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,2023,5,May,Sunday
95065,14-05-2023,10:44:44,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,2023,5,May,Sunday
95066,14-05-2023,10:44:44,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023,5,May,Sunday
95067,14-05-2023,10:44:56,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,2023,5,May,Sunday
95068,14-05-2023,10:44:58,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,2023,5,May,Sunday
95069,14-05-2023,10:45:02,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5,2023,5,May,Sunday
95070,14-05-2023,10:45:03,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,2023,5,May,Sunday
95071,14-05-2023,10:45:03,1,3,Astoria,81,23,Branded,Clothing,I Need My Bean! T-shirt,23,2023,5,May,Sunday
95072,14-05-2023,10:45:06,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,2023,5,May,Sunday
95073,14-05-2023,10:45:06,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023,5,May,Sunday
95074,14-05-2023,10:46:09,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,2023,5,May,Sunday
95075,14-05-2023,10:46:09,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6,2023,5,May,Sunday
95076,14-05-2023,10:46:27,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,2023,5,May,Sunday
95077,14-05-2023,10:46:34,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,2023,5,May,Sunday
95078,14-05-2023,10:46:34,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023,5,May,Sunday
95079,14-05-2023,10:47:13,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,2023,5,May,Sunday
95080,14-05-2023,10:47:50,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,2023,5,May,Sunday
95081,14-05-2023,10:48:23,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,2023,5,May,Sunday
95082,14-05-2023,10:48:23,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,3,2023,5,May,Sunday
95083,14-05-2023,10:49:59,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7,2023,5,May,Sunday
95084,14-05-2023,10:49:59,1,5,Lower Manhattan,82,12,Branded,Housewares,I Need My Bean! Diner mug,12,2023,5,May,Sunday
95085,14-05-2023,10:50:37,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2023,5,May,Sunday
95086,14-05-2023,10:51:04,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,2023,5,May,Sunday
95087,14-05-2023,10:51:04,1,5,Lower Manhattan,21,13.33,Packaged Chocolate,Drinking Chocolate,Chili Mayan,13.33,2023,5,May,Sunday
95088,14-05-2023,10:51:17,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,2023,5,May,Sunday
95089,14-05-2023,10:52:16,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,2023,5,May,Sunday
95090,14-05-2023,10:52:42,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,2023,5,May,Sunday
95091,14-05-2023,10:52:51,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,2023,5,May,Sunday
95092,14-05-2023,10:52:51,1,8,Hell's Kitchen,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8,2023,5,May,Sunday
95093,14-05-2023,10:53:53,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,6,2023,5,May,Sunday
95094,14-05-2023,10:53:58,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,2023,5,May,Sunday
95095,14-05-2023,10:54:59,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,2023,5,May,Sunday
95096,14-05-2023,10:55:01,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,2023,5,May,Sunday
95097,14-05-2023,10:55:09,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023,5,May,Sunday
95098,14-05-2023,10:55:09,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023,5,May,Sunday
95099,14-05-2023,10:55:43,1,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,3,2023,5,May,Sunday
95100,14-05-2023,10:55:47,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,2023,5,May,Sunday
95101,14-05-2023,10:55:47,1,3,Astoria,13,8.95,Loose Tea,Black tea,English Breakfast,8.95,2023,5,May,Sunday
95102,14-05-2023,10:55:49,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,2023,5,May,Sunday
95103,14-05-2023,10:55:58,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,2023,5,May,Sunday
95104,14-05-2023,10:55:58,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,2023,5,May,Sunday
95105,14-05-2023,10:56:27,3,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,9,2023,5,May,Sunday
95106,14-05-2023,10:57:34,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5,2023,5,May,Sunday
95107,14-05-2023,10:58:25,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5,2023,5,May,Sunday
95108,14-05-2023,10:58:54,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,2023,5,May,Sunday
95109,14-05-2023,10:58:55,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023,5,May,Sunday
95110,14-05-2023,10:58:56,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,2023,5,May,Sunday
95111,14-05-2023,10:58:56,1,8,Hell's Kitchen,65,0.8,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,0.8,2023,5,May,Sunday
95112,14-05-2023,10:59:31,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4,2023,5,May,Sunday
95113,14-05-2023,10:59:31,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,3,2023,5,May,Sunday
95114,14-05-2023,10:59:45,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,2023,5,May,Sunday
95115,14-05-2023,11:02:38,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,6,2023,5,May,Sunday
95116,14-05-2023,11:02:51,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5,2023,5,May,Sunday
95117,14-05-2023,11:04:18,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,2023,5,May,Sunday
95118,14-05-2023,11:04:18,2,3,Astoria,63,0.8,Flavours,Regular syrup,Carmel syrup,1.6,2023,5,May,Sunday
95119,14-05-2023,11:04:26,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,2023,5,May,Sunday
95120,14-05-2023,11:06:00,2,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6,2023,5,May,Sunday
95121,14-05-2023,11:06:00,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023,5,May,Sunday
95122,14-05-2023,11:11:59,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,2023,5,May,Sunday
95123,14-05-2023,11:11:59,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6,2023,5,May,Sunday
95124,14-05-2023,11:13:09,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,2023,5,May,Sunday
95125,14-05-2023,11:21:22,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,2023,5,May,Sunday
95126,14-05-2023,11:21:50,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4,2023,5,May,Sunday
95127,14-05-2023,11:26:39,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,6,2023,5,May,Sunday
95128,14-05-2023,11:26:39,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,2023,5,May,Sunday
95129,14-05-2023,11:26:54,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8,2023,5,May,Sunday
95130,14-05-2023,11:31:49,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,2023,5,May,Sunday
95131,14-05-2023,11:31:49,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,2023,5,May,Sunday
